HOTELCOM_ID,HOTEL _NAME,ROOM_INFO,,,,,,,,,,,,,,,,,,,,,,,,,
354606,Hotel City Plaza 17 - Chandigarh,"[{""roomName"":""Deluxe Double Room"",""bedType"":"""",""roomInfo"":""Double Bed""},{""roomName"":""Deluxe Double Room Single Use, 1 Double Bed, Non Smoking, City View"",""bedType"":"""",""roomInfo"":""Air conditioningCable TV serviceCeiling fanCoffee/tea makerDaily housekeepingDeskFree newspaperFree toiletriesFree WiFiHair dryer (on request)Private bathroomRefrigeratorRollaway/extra beds availableRoom service (limited hours)Separate sitting areaShower onlyTelevision""},{""roomName"":""Super Deluxe Room Single"",""bedType"":"""",""roomInfo"":""Double Bed""},{""roomName"":""Super Deluxe Double Room"",""bedType"":"""",""roomInfo"":""Air conditioningCable TV serviceCeiling fanCoffee/tea makerDaily housekeepingDeskFree newspaperFree toiletriesFree WiFiHair dryer (on request)Private bathroomRefrigeratorRollaway/extra beds availableRoom service (limited hours)Separate sitting areaShower onlyTelevision""},{""roomName"":""Honeymoon Suite"",""bedType"":"""",""roomInfo"":""Double Bed""},{""roomName"":""Royal Room"",""bedType"":"""",""roomInfo"":""Air conditioningCable TV serviceCeiling fanCoffee/tea makerDaily housekeepingDeskFree newspaperFree toiletriesFree WiFiHair dryer (on request)Private bathroomRefrigeratorRollaway/extra beds availableRoom service (limited hours)Separate sitting areaShower onlyTelevision""}]",Chandigarh,NULL,Sco 96-97 Sector 17 c,Near Sindhi Sweet,NULL,160017,IN,30.7389,76.7832,IXC,1,INR,3,52,ESR,Near Zakir Rose Garden,NULL,45.4047,60.5667,noon,noon,313080,2017-05-29 13:03:26,2017-05-31 09:21:49,"[""Zakir Rose Garden (1.1 mi / 1.7 km)"",""Bird Sanctuary (1.1 mi / 1.7 km)"",""Government Museum and Art Gallery (1.2 mi / 1.9 km)"",""Rock Garden (2 mi / 3.3 km)"",""Panjab University (2.1 mi / 3.5 km)""]"
151249,"ITC Kakatiya, a Luxury Collection Hotel, Hyderabad - Hyderabad","[{""roomName"":""Executive Club"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningBathtub or showerBlackout drapes/curtainsCoffee/tea makerConnecting/adjoining rooms availableCribs/infant beds (surcharge)Daily housekeepingDeskDigital TV serviceFree bottled waterFree newspaperFree toiletriesHair dryerHDTVIn-room climate control (air conditioning)In-room safeIron/ironing boardMemory foam mattressMinibarPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRainfall showerheadRollaway/extra beds (surcharge)Room service (24 hours)SlippersSoundproofed roomsTelevisionTurndown serviceWasher/dryerWiFi (surcharge)""},{""roomName"":""Towers"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningBathtub or showerBlackout drapes/curtainsCoffee/tea makerConnecting/adjoining rooms availableCribs/infant beds (surcharge)Daily housekeepingDeskDigital TV serviceFree bottled waterFree newspaperFree toiletriesHair dryerHDTVIn-room climate control (air conditioning)In-room safeIron/ironing boardMemory foam mattressMinibarPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRainfall showerheadRollaway/extra beds (surcharge)Room service (24 hours)SlippersSoundproofed roomsTelevisionTurndown serviceWasher/dryerWiFi (surcharge)""},{""roomName"":""ITC One"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathtub or showerBlackout drapes/curtainsCoffee/tea makerConnecting/adjoining rooms availableCribs/infant beds (surcharge)Daily housekeepingDeskDigital TV serviceFree bottled waterFree newspaperFree toiletriesHair dryerHDTVIn-room climate control (air conditioning)In-room safeIron/ironing boardMemory foam mattressMinibarPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRainfall showerheadRollaway/extra beds (surcharge)Room service (24 hours)SlippersSoundproofed roomsTelevisionTurndown serviceWasher/dryerWiFi (surcharge)""}]",Hyderabad,NULL,6 -3 -1187,Begumpet,NULL,500016,IN,17.4323,78.4572,HYD,1,INR,5,52,ESR,Near Hyderabad Central Mall,320,191.64,248.79,noon,noon,707543,2017-05-29 13:03:26,2017-05-31 09:28:13,"[""In BegumpetBirla Mandir Temple (3 mi / 4.8 km)"",""Hyderabad Central Mall (0.6 mi / 0.9 km)"",""Lumbini Park (2.4 mi / 3.9 km)"",""Kasu Brahmananda Reddy National Park (2.4 mi / 3.9 km)"",""BM Birla Science Centre (2.9 mi / 4.7 km)""]"
263337,The Floatel Hotel - Kolkata,"[{""roomName"":""Sunrise Deluxe (City View)"",""bedType"":""1 King Bed or 1 Twin BedKing (180-210 cm wide)Twin (74-100 cm wide)"",""roomInfo"":""Air conditioningBathrobesCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesHair dryerIn-room climate control (air conditioning)Iron/ironing board (on request)MinibarPhonePillow menuPrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shower onlySlippersTurndown serviceWiFi (surcharge)""},{""roomName"":""Sunset Deluxe (River View)"",""bedType"":""1 King Bed or 1 Twin BedKing (180-210 cm wide)Twin (74-100 cm wide)"",""roomInfo"":""Air conditioningBathrobesCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesHair dryerIn-room climate control (air conditioning)Iron/ironing board (on request)MinibarPhonePillow menuPrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shower onlySlippersTurndown serviceWiFi (surcharge)""},{""roomName"":""Basic Suite, River View"",""bedType"":""1 King Bed or 1 Twin BedKing (180-210 cm wide)Twin (74-100 cm wide)"",""roomInfo"":""Air conditioningBathrobesCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesHair dryerIn-room climate control (air conditioning)Iron/ironing board (on request)MinibarPhonePillow menuPrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shower onlySlippersTurndown serviceWiFi (surcharge)""}]",Kolkata,NULL,9/10 Kolkatta Jetty Stand Road,NULL,NULL,700001,IN,22.5696,88.3426,CCU,1,INR,3.5,52,ESR,Near Eden Gardens,NULL,163.341,259.68,noon,noon,160200,2017-05-29 13:03:26,2017-05-31 09:23:31,"[""Eden Gardens (0.6 mi / 1 km)"",""Victoria Memorial (2.2 mi / 3.5 km)"",""Milennium Park (0.1 mi / 0.2 km)"",""Chandpal Ghat (0.1 mi / 0.2 km)"",""Netaji Indoor Stadium (0.3 mi / 0.4 km)""]"
212448,"Vivanta by Taj - Fort Aguada, Goa - Candolim","[{""roomName"":""Superior Room, Garden View"",""bedType"":"""",""roomInfo"":""Double Bed""},{""roomName"":""Superior Room, Patio, Garden View"",""bedType"":"""",""roomInfo"":""Air conditioningBlackout drapes/curtainsCable TV serviceCeiling fanCoffee/tea makerDaily housekeepingDesigner toiletriesDeskFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)LCD TVMemory foam mattressMinibarPay moviesPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shower/tub combinationSlippersTurndown serviceWired high-speed Internet access (surcharge)""},{""roomName"":""Superior Room, Sea View"",""bedType"":"""",""roomInfo"":""2 single""},{""roomName"":""Superior Room, 1 King Bed, Sea View"",""bedType"":"""",""roomInfo"":""Air conditioningBlackout drapes/curtainsCable TV serviceCeiling fanCoffee/tea makerDaily housekeepingDesigner toiletriesDeskFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)LCD TVMemory foam mattressMinibarPay moviesPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shower/tub combinationSlippersTurndown serviceWired high-speed Internet access (surcharge)""},{""roomName"":""Deluxe Suite, 1 King Bed, Sea View, Courtyard Area"",""bedType"":"""",""roomInfo"":""2 single""},{""roomName"":""Premium Temptation Villa 1 Bedroom/ Garden View/ Hermitage"",""bedType"":"""",""roomInfo"":""Air conditioningBlackout drapes/curtainsCable TV serviceCeiling fanCoffee/tea makerDaily housekeepingDesigner toiletriesDeskFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)LCD TVMemory foam mattressMinibarPay moviesPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shower/tub combinationSlippersTurndown serviceWired high-speed Internet access (surcharge)""}]",Candolim,NULL,Sinquerim Bardez,NULL,NULL,403 519,IN,15.4973,73.7672,GOI,1,INR,5,52,ESR,Near Fort Aguada,2586,124.397,2568.81,2 PM,noon,159591,2017-05-29 13:03:26,2017-05-31 09:21:10,"[""In Aguada Fort AreaFort Aguada (0.2 mi / 0.4 km)"",""Sinquerim Beach (0.7 mi / 1.1 km)"",""Candolim Beach (1.6 mi / 2.5 km)"",""Aguada Lighthouse (2.2 mi / 3.5 km)"",""St. Anthony's Chapel (3 mi / 4.9 km)""]"
270939,Grand Hometel Malad - Mumbai,"[{""roomName"":""Superior Room"",""bedType"":"""",""roomInfo"":""Two Twin Beds1 bed""}]",Mumbai,NULL,"Cts No. 1406/11, Chincholi  Bunder",Malad,NULL,400064,IN,19.1778,72.8345,BOM,1,INR,3.5,52,ESR,In Mumbai (Malad),2461,76.274,113.352,noon,noon,171489,2017-05-29 13:03:26,2017-05-31 09:27:22,"[""In MaladMindspace Garden (0.3 mi / 0.5 km)"",""Inorbit Mall (0.6 mi / 0.9 km)"",""Oberoi Mall (2.1 mi / 3.4 km)"",""Bombay Convention & Exhibition Centre (2.8 mi / 4.5 km)"",""Infinity Mall (3 mi / 4.9 km)""]"
437408,Hotel Aristro - Lonavala,"[{""roomName"":""Deluxe Room"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningBalconyBlackout drapes/curtainsCable TV serviceCeiling fanDaily housekeepingDeskFree bottled waterFree toiletriesIn-room climate control (air conditioning)KitchenLCD TVPhonePrivate bathroomRainfall showerheadShower only""}]",Lonavala,NULL,"Sr.no. 100/101A, Plot 2","Opp. Lodha Goldcrest, Valvan",NULL,410401,IN,18.7577,73.4283,PNQ,1,INR,3.5,52,ESR,Near Shingroba Temple,NULL,46.7744,47.7744,noon,10 AM,353541,2017-05-29 13:03:26,2017-05-31 09:22:46,"[""Shingroba Temple (1.4 mi / 2.3 km)"",""Ryewood Park (2 mi / 3.3 km)"",""Shooting Point (4.2 mi / 6.8 km)"",""Karla Caves (5.3 mi / 8.5 km)"",""Bhaja Caves (5.8 mi / 9.3 km)""]"
306139,"Fortune Hotel The South Park, Trivandrum - Thiruvananthapuram","[{""roomName"":""Standard Room"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningBidetCoffee/tea makerDaily housekeepingDVD playerFree bottled waterFree newspaperFree WiFiHair dryerIn-room safeIron/ironing boardLCD TVMinibarPhoneRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Satellite TV serviceTurndown service""},{""roomName"":""Fortune Club Room"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningBidetCoffee/tea makerDaily housekeepingDVD playerFree bottled waterFree newspaperFree WiFiHair dryerIn-room safeIron/ironing boardLCD TVMinibarPhoneRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Satellite TV serviceTurndown service""},{""roomName"":""Executive Suite"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningBidetCoffee/tea makerDaily housekeepingDVD playerFree bottled waterFree newspaperFree WiFiHair dryerIn-room safeIron/ironing boardLCD TVMinibarPhoneRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Satellite TV serviceTurndown service""}]",Thiruvananthapuram,NULL,M G Road,Palayam,NULL,695034,IN,8.50098,76.9494,TRV,1,INR,4,52,ESR,Near Trivandrum Secretariat,2588,73.08,85.52,noon,noon,41492,2017-05-29 13:03:26,2017-05-31 09:25:00,"[""Heart of ThiruvananthapuramTrivandrum Secretariat (0.3 mi / 0.4 km)"",""Thiruvananthapuram Zoo (0.8 mi / 1.3 km)"",""Napier Museum (0.8 mi / 1.3 km)"",""Shri Padmanabhaswamy Temple (1.4 mi / 2.3 km)"",""Technopark (8.4 mi / 13.6 km)""]"
266042,Lazy Lagoon Sarovar Portico Suites - Arpora,"[{""roomName"":""Superior Room, 2 Twin Beds"",""bedType"":""2 Twin BedsTwin (74-100 cm wide)"",""roomInfo"":""Air conditioningCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)MinibarPhoneRollaway/extra beds (surcharge)Room service (24 hours)Separate sitting areaSlippersTurndown service""},{""roomName"":""Garden Deluxe Room with Private Sitout"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)MinibarPhoneRollaway/extra beds (surcharge)Room service (24 hours)Separate sitting areaSlippersTurndown service""},{""roomName"":""Executive Suite"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)MinibarPhoneRollaway/extra beds (surcharge)Room service (24 hours)Separate sitting areaSlippersTurndown service""},{""roomName"":""Suite"",""bedType"":""1 Double BedFull (125-150 cm wide)"",""roomInfo"":""Air conditioningCable TV serviceCoffee/tea makerDaily housekeepingDeskFlat-panel TVFree bottled waterFree newspaperFree toiletriesFree WiFiHair dryerIn-room climate control (air conditioning)In-room safeIron/ironing board (on request)MinibarPhoneRollaway/extra beds (surcharge)Room service (24 hours)Separate sitting areaSlippersTurndown service""}]",Arpora,NULL,Baga - Arpora  Goa,Bardez,NULL,403518,IN,15.5712,73.7595,GOI,3,INR,3.5,52,ESR,Near Anjuna Beach,2461,54.4222,93.2983,2 PM,11 AM,44804,2017-05-29 13:03:26,2017-05-31 09:21:08,"[""Baga Beach (1.8 mi / 2.8 km)"",""Anjuna Beach (1.9 mi / 3.1 km)"",""Calangute Beach (3 mi / 4.8 km)"",""Baga Night Market (0.2 mi / 0.3 km)"",""Saturday Night Market (0.6 mi / 1 km)""]"
428080,Courtyard by Marriott Bhopal - Bhopal,"[{""roomName"":""Deluxe Room"",""bedType"":""1 King Bed or 2 Queen BedsKing (180-210 cm wide)Queen (150-180 cm wide)"",""roomInfo"":""Air conditioningBathrobesBidetCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFireplaceFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesHair dryerIn-room safeiPod docking stationIron/ironing boardMinibarPhonePrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevisionTurndown serviceWiFi (surcharge)Wired high-speed Internet access (surcharge)""},{""roomName"":""Room, City View"",""bedType"":""1 King Bed or 2 Queen BedsKing (180-210 cm wide)Queen (150-180 cm wide)"",""roomInfo"":""Air conditioningBathrobesBidetCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFireplaceFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesHair dryerIn-room safeiPod docking stationIron/ironing boardMinibarPhonePrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevisionTurndown serviceWiFi (surcharge)Wired high-speed Internet access (surcharge)""},{""roomName"":""Club Room, Business Lounge Access"",""bedType"":""1 King Bed or 2 Queen BedsKing (180-210 cm wide)Queen (150-180 cm wide)"",""roomInfo"":""Air conditioningBathrobesBidetCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFireplaceFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesHair dryerIn-room safeiPod docking stationIron/ironing boardMinibarPhonePrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevisionTurndown serviceWiFi (surcharge)Wired high-speed Internet access (surcharge)""},{""roomName"":""Junior Suite, 1 King Bed, City View"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBidetCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFireplaceFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesHair dryerIn-room safeiPod docking stationIron/ironing boardMinibarPhonePrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevisionTurndown serviceWiFi (surcharge)Wired high-speed Internet access (surcharge)""},{""roomName"":""Courtyard Room, Suite, 1 Bedroom, City View"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBidetCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFireplaceFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesHair dryerIn-room safeiPod docking stationIron/ironing boardMinibarPhonePrivate bathroomRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevisionTurndown serviceWiFi (surcharge)Wired high-speed Internet access (surcharge)""}]",Bhopal,NULL,Db City - Arera Hills,NULL,NULL,462011,IN,23.2329,77.4293,BHO,1,INR,4.5,52,ESR,Near Birla Mandir Museum,28,130.146,331.208,2 PM,noon,707622,2017-05-29 13:03:26,2017-05-31 09:20:45,"[""Heart of BhopalBirla Mandir Museum (1.7 mi / 2.7 km)"",""TT Nagar Stadium (2.5 mi / 4 km)"",""Moti Masjid (2.8 mi / 4.6 km)"",""Imam Square (2.9 mi / 4.7 km)"",""Bharat Bhavan (3.1 mi / 4.9 km)""]"
374494,Ramada Navi Mumbai - Navi Mumbai,"[{""roomName"":""Standard Room, 1 King Bed"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Standard Room"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Executive Room, 1 King Bed, Non Smoking"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Club Room, 1 King Bed"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Deluxe Room, 1 King Bed"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Deluxe Room, 2 Twin Beds, Non Smoking"",""bedType"":""2 Twin BedsTwin (74-100 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Standard Twin Room, 2 Twin Beds"",""bedType"":""2 Twin BedsTwin (74-100 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Club Room, 1 King Bed, Non Smoking"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""},{""roomName"":""Suite, 1 King Bed"",""bedType"":""1 King BedKing (180-210 cm wide)"",""roomInfo"":""Air conditioningBathrobesBathtub or showerBlackout drapes/curtainsCable TV serviceCoffee/tea makerConnecting/adjoining rooms availableDaily housekeepingDeskDVD playerFree bottled waterFree cribs/infant bedsFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerIn-room climate control (air conditioning)In-room safe (laptop compatible)Iron/ironing board (on request)LCD TVMinibarPremium beddingPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)SlippersTelevision""}]",Navi Mumbai,NULL,Bldg 156 Millenium Business Pk,NULL,NULL,400710,IN,19.1086,73.0176,BOM,1,INR,4,52,ESR,In Navi Mumbai,113,69.9704,147.725,2 PM,noon,327397,2017-05-29 13:03:26,2017-05-31 09:28:01,"[""Dhirubhai Ambani Life Science Centre (3.3 mi / 5.3 km)"",""Inorbit Mall (5.1 mi / 8.3 km)"",""DY Patil Stadium (5.9 mi / 9.4 km)"",""Masunda Lake (8 mi / 12.8 km)"",""Kharghar Hills (8.2 mi / 13.2 km)""]"
307719,"Grand Mercure Bangalore, an Accor Hotels Brand - Bengaluru","[{""roomName"":""Studio, 1 Double Bed, Balcony (with Kitchenette)"",""bedType"":"""",""roomInfo"":""1 Double Bed""},{""roomName"":""Suite, 1 Double Bed, Balcony (Balcony)"",""bedType"":"""",""roomInfo"":""Air conditioningBathrobesBidetBlackout drapes/curtainsCoffee/tea makerCookware, dishware, and utensilsDaily housekeepingDay bedDesigner toiletriesDeskDial-up Internet access (surcharge)Digital TV serviceDishwasherDVD playerEgyptian-cotton sheetsFlat-panel TVFree bottled waterFree newspaperFree toiletriesFree WiFiFree wired high-speed InternetHair dryerHypo-allergenic bedding availableIndividually decoratedIndividually furnishedIn-room climate control (air conditioning)In-room safe (laptop compatible)iPod docking stationIron/ironing boardKitchenMicrowaveMinibarMP3 docking stationPhonePillow menuPremium beddingPremium TV channelsPrivate bathroomRainfall showerheadRefrigeratorRollaway/extra beds (surcharge)Room service (24 hours)Shared accommodationsShower onlySlippersSofa bedSofa bed size singleTurndown service""},{""roomName"":""Suite, 2 Double Beds, Balcony (Balcony)"",""bedType"":"""",""roomInfo"":""1 Double Bed""}]",Bengaluru,NULL,"12th Main, 3rd Block, Kormangala",Near BDA Complex,NULL,560034,IN,12.9291,77.6272,BLR,1,INR,4.5,52,ESR,In Bengaluru (Koramangala),2838,104.95,182.85,2 PM,noon,206612,2017-05-29 13:03:26,2017-05-31 09:26:37,"[""In KoramangalaSt. John's Auditorium (0.5 mi / 0.7 km)"",""Forum Mall (1.5 mi / 2.4 km)"",""The Forum (1.5 mi / 2.5 km)"",""HP Corporate Offices (1.7 mi / 2.7 km)"",""Laser Republic (2 mi / 3.2 km)""]"
